Episode,Winrate
1,100.0
2,50.0
3,33.33333333333333
4,25.0
5,20.0
6,16.666666666666664
7,14.285714285714285
8,12.5
9,11.11111111111111
10,10.0
11,9.090909090909092
12,8.333333333333332
13,7.6923076923076925
14,7.142857142857142
15,6.666666666666667
16,6.25
17,5.88235294117647
18,5.555555555555555
19,5.263157894736842
20,5.0
21,9.523809523809524
22,9.090909090909092
23,8.695652173913043
24,8.333333333333332
25,8.0
26,7.6923076923076925
27,11.11111111111111
28,10.714285714285714
29,10.344827586206897
30,10.0
31,12.903225806451612
32,15.625
33,15.151515151515152
34,14.705882352941178
35,17.142857142857142
36,16.666666666666664
37,16.216216216216218
38,15.789473684210526
39,17.94871794871795
40,17.5
41,19.51219512195122
42,19.047619047619047
43,18.6046511627907
44,18.181818181818183
45,17.77777777777778
46,17.391304347826086
47,17.02127659574468
48,16.666666666666664
49,16.3265306122449
50,16.0
