Episode,Winrate
1,0.0
2,0.0
3,33.33333333333333
4,25.0
5,20.0
6,16.666666666666664
7,14.285714285714285
8,12.5
9,11.11111111111111
10,10.0
11,9.090909090909092
12,8.333333333333332
13,7.6923076923076925
14,7.142857142857142
15,6.666666666666667
16,6.25
17,5.88235294117647
18,5.555555555555555
19,10.526315789473683
20,10.0
21,9.523809523809524
22,9.090909090909092
23,8.695652173913043
24,8.333333333333332
25,8.0
26,7.6923076923076925
27,7.4074074074074066
28,7.142857142857142
29,6.896551724137931
30,6.666666666666667
31,6.451612903225806
32,6.25
33,6.0606060606060606
34,5.88235294117647
35,5.714285714285714
36,5.555555555555555
37,5.405405405405405
38,5.263157894736842
39,5.128205128205128
40,5.0
41,4.878048780487805
42,4.761904761904762
43,4.651162790697675
44,4.545454545454546
45,4.444444444444445
46,4.3478260869565215
47,4.25531914893617
48,4.166666666666666
49,4.081632653061225
50,4.0
