Episode,Winrate
1,0.0
2,50.0
3,33.33333333333333
4,25.0
5,40.0
6,33.33333333333333
7,28.57142857142857
8,37.5
9,33.33333333333333
10,30.0
11,27.27272727272727
12,25.0
13,23.076923076923077
14,21.428571428571427
15,26.666666666666668
16,25.0
17,23.52941176470588
18,22.22222222222222
19,21.052631578947366
20,25.0
21,23.809523809523807
22,27.27272727272727
23,26.08695652173913
24,25.0
25,24.0
26,26.923076923076923
27,25.925925925925924
28,25.0
29,24.137931034482758
30,23.333333333333332
31,22.58064516129032
32,21.875
33,24.242424242424242
34,23.52941176470588
35,22.857142857142858
36,22.22222222222222
37,21.62162162162162
38,21.052631578947366
39,23.076923076923077
40,25.0
41,24.390243902439025
42,26.190476190476193
43,27.906976744186046
44,27.27272727272727
45,26.666666666666668
46,26.08695652173913
47,27.659574468085108
48,29.166666666666668
49,28.57142857142857
50,28.000000000000004
51,29.411764705882355
52,28.846153846153843
53,30.18867924528302
54,29.629629629629626
55,29.09090909090909
56,28.57142857142857
57,28.07017543859649
58,29.310344827586203
59,28.8135593220339
60,28.333333333333332
61,27.86885245901639
62,29.03225806451613
63,28.57142857142857
64,29.6875
65,29.230769230769234
66,28.78787878787879
67,28.35820895522388
68,27.941176470588236
69,27.536231884057973
70,27.142857142857142
71,26.76056338028169
72,27.77777777777778
73,28.767123287671232
74,28.37837837837838
75,29.333333333333332
76,30.263157894736842
77,29.87012987012987
78,29.48717948717949
79,29.11392405063291
80,30.0
81,30.864197530864196
82,30.48780487804878
83,30.120481927710845
84,29.761904761904763
85,30.58823529411765
86,30.23255813953488
87,29.88505747126437
88,29.545454545454547
89,30.337078651685395
90,30.0
91,29.67032967032967
92,29.347826086956523
93,29.03225806451613
94,28.723404255319153
95,29.47368421052631
96,30.208333333333332
97,29.896907216494846
98,29.591836734693878
99,29.292929292929294
100,28.999999999999996
101,29.7029702970297
102,30.392156862745097
103,30.097087378640776
104,30.76923076923077
105,30.476190476190478
106,30.18867924528302
107,30.8411214953271
108,31.48148148148148
109,32.11009174311927
110,31.818181818181817
111,32.432432432432435
112,32.142857142857146
113,32.743362831858406
114,32.45614035087719
115,32.17391304347826
116,31.896551724137932
117,31.62393162393162
118,31.35593220338983
119,31.092436974789916
120,30.833333333333336
121,31.40495867768595
122,31.147540983606557
123,31.70731707317073
124,31.451612903225808
125,31.2
126,31.746031746031743
127,31.496062992125985
128,31.25
129,31.007751937984494
130,30.76923076923077
131,31.297709923664126
132,31.060606060606062
133,30.82706766917293
134,30.597014925373134
135,30.37037037037037
136,30.14705882352941
137,29.927007299270077
138,29.71014492753623
139,30.215827338129497
140,30.0
141,29.78723404255319
142,29.577464788732392
143,29.37062937062937
144,29.166666666666668
145,29.655172413793103
146,30.136986301369863
147,30.612244897959183
148,30.405405405405407
149,30.87248322147651
150,31.333333333333336
151,31.788079470198678
152,31.57894736842105
153,32.02614379084967
154,32.467532467532465
155,32.25806451612903
156,32.05128205128205
157,32.48407643312102
158,32.91139240506329
159,32.70440251572327
160,33.125
161,32.91925465838509
162,32.71604938271605
163,33.12883435582822
164,32.926829268292686
165,32.72727272727273
166,32.53012048192771
167,32.33532934131736
168,32.73809523809524
169,32.544378698224854
170,32.35294117647059
171,32.748538011695906
172,32.55813953488372
173,32.947976878612714
174,32.758620689655174
175,33.14285714285714
176,32.95454545454545
177,33.33333333333333
178,33.146067415730336
179,33.5195530726257
180,33.33333333333333
181,33.14917127071823
182,33.51648351648351
183,33.87978142076503
184,33.69565217391305
185,33.513513513513516
186,33.87096774193548
187,33.68983957219251
188,33.51063829787234
189,33.86243386243386
190,33.68421052631579
191,33.50785340314136
192,33.33333333333333
193,33.67875647668394
194,34.02061855670103
195,34.35897435897436
196,34.69387755102041
197,34.51776649746193
198,34.34343434343434
199,34.67336683417086
200,34.5
201,34.32835820895522
202,34.15841584158416
203,33.99014778325123
204,33.82352941176471
205,34.146341463414636
206,34.46601941747573
207,34.29951690821256
208,34.61538461538461
209,34.44976076555024
210,34.285714285714285
211,34.59715639810427
212,34.43396226415094
213,34.74178403755869
214,34.57943925233645
215,34.883720930232556
216,34.72222222222222
217,34.56221198156682
218,34.403669724770644
219,34.24657534246575
220,34.54545454545455
221,34.841628959276015
222,34.68468468468468
223,34.52914798206278
224,34.375
225,34.66666666666667
226,34.95575221238938
227,34.801762114537446
228,35.08771929824561
229,35.37117903930131
230,35.21739130434783
231,35.064935064935064
232,35.3448275862069
233,35.1931330472103
234,35.04273504273504
235,34.8936170212766
236,34.74576271186441
237,34.59915611814346
238,34.45378151260504
239,34.30962343096235
240,34.583333333333336
241,34.439834024896264
242,34.710743801652896
243,34.5679012345679
244,34.42622950819672
245,34.285714285714285
246,34.552845528455286
247,34.41295546558704
248,34.274193548387096
249,34.13654618473896
250,34.4
251,34.26294820717131
252,34.12698412698413
253,33.99209486166008
254,33.85826771653544
255,33.72549019607843
256,33.59375
257,33.46303501945525
258,33.33333333333333
259,33.204633204633204
260,33.07692307692307
261,32.95019157088122
262,33.20610687022901
263,33.07984790874524
264,32.95454545454545
265,32.83018867924528
266,32.70676691729324
267,32.58426966292135
268,32.46268656716418
269,32.342007434944236
270,32.22222222222222
271,32.10332103321033
272,31.985294117647058
273,31.868131868131865
274,32.11678832116788
275,32.36363636363636
276,32.608695652173914
277,32.49097472924188
278,32.37410071942446
279,32.25806451612903
280,32.5
281,32.74021352313167
282,32.97872340425532
283,32.86219081272085
284,32.74647887323944
285,32.98245614035088
286,32.86713286713287
287,32.752613240418114
288,32.98611111111111
289,33.21799307958477
290,33.44827586206897
291,33.67697594501718
292,33.56164383561644
293,33.44709897610921
294,33.33333333333333
295,33.220338983050844
296,33.44594594594595
297,33.670033670033675
298,33.557046979865774
299,33.44481605351171
300,33.33333333333333
301,33.222591362126245
302,33.443708609271525
303,33.33333333333333
304,33.223684210526315
305,33.114754098360656
306,33.006535947712415
307,33.22475570032573
308,33.44155844155844
309,33.33333333333333
310,33.225806451612904
311,33.11897106109325
312,33.33333333333333
313,33.54632587859425
314,33.75796178343949
315,33.65079365079365
316,33.54430379746836
317,33.753943217665615
318,33.9622641509434
319,34.1692789968652
320,34.0625
321,34.26791277258567
322,34.161490683229815
323,34.05572755417957
324,34.25925925925926
325,34.46153846153846
326,34.66257668711656
327,34.862385321100916
328,34.756097560975604
329,34.650455927051674
330,34.54545454545455
331,34.44108761329305
332,34.33734939759036
333,34.234234234234236
334,34.4311377245509
335,34.32835820895522
336,34.523809523809526
337,34.42136498516321
338,34.319526627218934
339,34.21828908554572
340,34.11764705882353
341,34.31085043988269
342,34.50292397660819
343,34.40233236151604
344,34.30232558139535
345,34.20289855072463
346,34.39306358381503
347,34.293948126801155
348,34.48275862068966
349,34.38395415472779
350,34.57142857142857
351,34.472934472934476
352,34.659090909090914
353,34.844192634560905
354,34.74576271186441
355,34.92957746478873
356,34.831460674157306
357,35.01400560224089
358,35.19553072625698
359,35.097493036211695
360,35.0
361,34.903047091412745
362,35.0828729281768
363,34.9862258953168
364,34.89010989010989
365,34.794520547945204
366,34.97267759562842
367,35.14986376021799
368,35.05434782608695
369,34.959349593495936
370,35.13513513513514
371,35.04043126684636
372,35.215053763440864
373,35.120643431635386
374,35.02673796791444
375,35.199999999999996
376,35.1063829787234
377,35.278514588859416
378,35.18518518518518
379,35.09234828496042
380,35.0
381,34.90813648293963
382,34.81675392670157
383,34.72584856396867
384,34.89583333333333
385,35.064935064935064
386,34.97409326424871
387,34.883720930232556
388,34.79381443298969
389,34.96143958868895
390,34.87179487179487
391,34.78260869565217
392,34.94897959183674
393,35.11450381679389
394,35.27918781725889
395,35.44303797468354
396,35.60606060606061
397,35.51637279596977
398,35.427135678391956
399,35.338345864661655
400,35.25
401,35.16209476309227
402,35.32338308457712
403,35.235732009925556
404,35.148514851485146
405,35.06172839506173
406,35.221674876847295
407,35.13513513513514
408,35.049019607843135
409,35.2078239608802
410,35.36585365853659
411,35.27980535279806
412,35.19417475728155
413,35.351089588377725
414,35.26570048309179
415,35.18072289156626
416,35.09615384615385
417,35.011990407673856
418,35.16746411483253
419,35.08353221957041
420,35.0
421,34.91686460807601
422,35.07109004739337
423,34.988179669030735
424,35.14150943396226
425,35.05882352941177
426,35.2112676056338
427,35.1288056206089
428,35.046728971962615
429,34.96503496503497
430,35.116279069767444
431,35.03480278422274
432,34.9537037037037
433,34.8729792147806
434,34.7926267281106
435,34.71264367816092
436,34.862385321100916
437,35.01144164759725
438,34.93150684931507
439,34.851936218678816
440,35.0
441,34.92063492063492
442,35.06787330316742
443,35.214446952595935
444,35.13513513513514
445,35.056179775280896
446,34.97757847533632
447,35.123042505592835
448,35.044642857142854
449,34.96659242761693
450,34.88888888888889
451,35.033259423503324
452,34.95575221238938
453,34.87858719646799
454,34.801762114537446
455,34.72527472527472
456,34.868421052631575
457,35.010940919037196
458,35.1528384279476
459,35.294117647058826
460,35.21739130434783
461,35.140997830802604
462,35.064935064935064
463,34.98920086393088
464,35.12931034482759
465,35.053763440860216
466,35.1931330472103
467,35.11777301927195
468,35.04273504273504
469,34.9680170575693
470,34.8936170212766
471,34.81953290870488
472,34.74576271186441
473,34.6723044397463
474,34.59915611814346
475,34.526315789473685
476,34.66386554621849
477,34.80083857442348
478,34.93723849372385
479,34.864300626304804
480,35.0
481,34.92723492723493
482,35.06224066390041
483,34.989648033126294
484,35.12396694214876
485,35.25773195876289
486,35.18518518518518
487,35.318275154004105
488,35.24590163934426
489,35.37832310838446
490,35.30612244897959
491,35.234215885947044
492,35.16260162601626
493,35.294117647058826
494,35.22267206477733
495,35.35353535353536
496,35.483870967741936
497,35.412474849094565
498,35.54216867469879
499,35.47094188376754
500,35.4
